symbol,date,signal,rank
TDW,2026-02-19,-0.5929757106310222,1235
AVGO,2026-02-19,-0.5979764135410354,1236
BMRN,2026-02-19,-0.5984613497919006,1237
HRL,2026-02-19,-0.5997255402478827,1238
CSCO,2026-02-19,-0.6022005371388044,1239
MGEE,2026-02-19,-0.603034647202805,1240
BKNG,2026-02-19,-0.6075968979362896,1241
TTAN,2026-02-19,-0.6089842370423264,1242
RLI,2026-02-19,-0.6097807727525104,1243
AR,2026-02-19,-0.6102761927911032,1244
TOST,2026-02-19,-0.6163740153483932,1245
KVYO,2026-02-19,-0.6228810636958246,1246
IPGP,2026-02-19,-0.624623792555165,1247
FFIN,2026-02-19,-0.6253840574777417,1248
ROAD,2026-02-19,-0.6264057142000138,1249
CNS,2026-02-19,-0.6281969413934229,1250
BR,2026-02-19,-0.628607119937991,1251
BIPC,2026-02-19,-0.6305796203201585,1252
WEC,2026-02-19,-0.6308856491912744,1253
BURL,2026-02-19,-0.6331064606326053,1254
GTLB,2026-02-19,-0.634406449901047,1255
CVLT,2026-02-19,-0.6346019936979214,1256
SHAK,2026-02-19,-0.6356946221554157,1257
NSIT,2026-02-19,-0.6390952720870225,1258
MOH,2026-02-19,-0.6413352824736817,1259
BSX,2026-02-19,-0.6425083416745547,1260
AN,2026-02-19,-0.6446093820382915,1261
SN,2026-02-19,-0.646474362245087,1262
BATRK,2026-02-19,-0.648298087362622,1263
BATRA,2026-02-19,-0.6485817285851404,1264
TIC,2026-02-19,-0.6540257456219019,1265
FWONK,2026-02-19,-0.655811744248251,1266
SPSC,2026-02-19,-0.6577417083038765,1267
CZR,2026-02-19,-0.6653732703166332,1268
BRZE,2026-02-19,-0.6720116543693597,1269
IMVT,2026-02-19,-0.6723843260656934,1270
LOPE,2026-02-19,-0.6777991198268388,1271
LB,2026-02-19,-0.6782554650700241,1272
ATKR,2026-02-19,-0.6785015909745513,1273
LRN,2026-02-19,-0.6795369715982029,1274
SUPN,2026-02-19,-0.6825070799134787,1275
AAOI,2026-02-19,-0.6848681745371157,1276
CCK,2026-02-19,-0.685766514958438,1277
INTU,2026-02-19,-0.6861432686650155,1278
SOUN,2026-02-19,-0.6923334245716422,1279
BBWI,2026-02-19,-0.6940828229740353,1280
CBSH,2026-02-19,-0.6981459056846292,1281
EHC,2026-02-19,-0.6989726692548206,1282
VERA,2026-02-19,-0.7044961285210205,1283
RUN,2026-02-19,-0.7101276505207662,1284
AAL,2026-02-19,-0.718542677002163,1285
ZS,2026-02-19,-0.7231290207981761,1286
BSY,2026-02-19,-0.72320455262336,1287
FIZZ,2026-02-19,-0.7270823815620434,1288
NOW,2026-02-19,-0.7284643346256415,1289
RBRK,2026-02-19,-0.7301320260903572,1290
MA,2026-02-19,-0.7362045945910307,1291
CNC,2026-02-19,-0.7395334632706457,1292
TFSL,2026-02-19,-0.7406376985356928,1293
DVA,2026-02-19,-0.7407548524078956,1294
GWRE,2026-02-19,-0.7429074292898705,1295
OLLI,2026-02-19,-0.7463537986973826,1296
NUVL,2026-02-19,-0.7463891267542535,1297
SWKS,2026-02-19,-0.7470385676058039,1298
EQT,2026-02-19,-0.7497491961698028,1299
CHE,2026-02-19,-0.7552614889213377,1300
COF,2026-02-19,-0.755538075991174,1301
WSC,2026-02-19,-0.7568514000619139,1302
TRMB,2026-02-19,-0.7579278198321572,1303
ALG,2026-02-19,-0.7582201616629932,1304
MMM,2026-02-19,-0.7655308111359564,1305
ALK,2026-02-19,-0.7656090827629083,1306
PGR,2026-02-19,-0.7682466542252058,1307
PLNT,2026-02-19,-0.7746921181370956,1308
ZTS,2026-02-19,-0.7771692201770597,1309
MCHP,2026-02-19,-0.7824393155460379,1310
TENB,2026-02-19,-0.7937383408707102,1311
AVPT,2026-02-19,-0.7960328719968858,1312
KGS,2026-02-19,-0.7989000418149602,1313
VRSK,2026-02-19,-0.8066198943545474,1314
V,2026-02-19,-0.807246160855867,1315
LION,2026-02-19,-0.8086284906451595,1316
KNSL,2026-02-19,-0.816343945467524,1317
HESM,2026-02-19,-0.8176571370443713,1318
ALKT,2026-02-19,-0.8224121488299818,1319
REZI,2026-02-19,-0.8227086719278445,1320
URBN,2026-02-19,-0.8328915125366109,1321
STWD,2026-02-19,-0.8386806879545636,1322
BDC,2026-02-19,-0.8387836409424639,1323
EQH,2026-02-19,-0.8389278197100936,1324
ROP,2026-02-19,-0.8404631220405068,1325
TXN,2026-02-19,-0.8474345095345198,1326
SMCI,2026-02-19,-0.8490628187298642,1327
CARR,2026-02-19,-0.8594173763921225,1328
FLG,2026-02-19,-0.8762833486543302,1329
ITRI,2026-02-19,-0.8800342350322284,1330
BXMT,2026-02-19,-0.8838302646798075,1331
VEEV,2026-02-19,-0.902407865263954,1332
SLAB,2026-02-19,-0.9175138352830275,1333
CNR,2026-02-19,-0.9176143950126864,1334
STEP,2026-02-19,-0.9198729431514628,1335
AXON,2026-02-19,-0.9373199774604166,1336
UNM,2026-02-19,-0.9419343212553956,1337
ACLX,2026-02-19,-0.9497157200047608,1338
LYB,2026-02-19,-0.9569334083125351,1339
LINE,2026-02-19,-0.9612424397935846,1340
NFLX,2026-02-19,-0.9633958619708044,1341
CYTK,2026-02-19,-0.9689765440779934,1342
COLD,2026-02-19,-0.9715136565448236,1343
AFG,2026-02-19,-0.9796730838803602,1344
ALGM,2026-02-19,-0.9810696546347908,1345
DJT,2026-02-19,-0.9925396551153683,1346
MSI,2026-02-19,-1.0098104316423124,1347
MRNA,2026-02-19,-1.0156725866442562,1348
DOCS,2026-02-19,-1.017395138506932,1349
IMNM,2026-02-19,-1.0209876239965705,1350
PTON,2026-02-19,-1.0446653429889663,1351
POWI,2026-02-19,-1.0560061543183092,1352
AMBA,2026-02-19,-1.0581563975369055,1353
NTNX,2026-02-19,-1.0716497944300991,1354
RCL,2026-02-19,-1.0724644382922512,1355
MKL,2026-02-19,-1.0743917216540668,1356
IRON,2026-02-19,-1.0868805864169595,1357
ST,2026-02-19,-1.0871397574820194,1358
RIVN,2026-02-19,-1.087806478606173,1359
NEE,2026-02-19,-1.108629367822607,1360
CBU,2026-02-19,-1.1137565803714815,1361
OLED,2026-02-19,-1.1174248950175911,1362
PRMB,2026-02-19,-1.1204193554826511,1363
MTN,2026-02-19,-1.1296133909976755,1364
PSKY,2026-02-19,-1.148981606064835,1365
HUBS,2026-02-19,-1.1504577954588966,1366
S,2026-02-19,-1.1533952387106483,1367
LFUS,2026-02-19,-1.1550890980537225,1368
PFE,2026-02-19,-1.1573908512754074,1369
QCOM,2026-02-19,-1.159320359035248,1370
HON,2026-02-19,-1.167878435878593,1371
NVDA,2026-02-19,-1.1713155795867,1372
AAP,2026-02-19,-1.1732445375989211,1373
BIO,2026-02-19,-1.1737916250799838,1374
GSHD,2026-02-19,-1.1985366082070987,1375
DKNG,2026-02-19,-1.2030468198452815,1376
VERX,2026-02-19,-1.2108291689611237,1377
IT,2026-02-19,-1.2111938593531095,1378
CFR,2026-02-19,-1.2166489070906152,1379
BMI,2026-02-19,-1.2211619590260578,1380
SLG,2026-02-19,-1.2389105201077768,1381
VRNS,2026-02-19,-1.244926301375855,1382
ASAN,2026-02-19,-1.2503301754649074,1383
SRRK,2026-02-19,-1.2570190693751324,1384
DUOL,2026-02-19,-1.2681194787536154,1385
COIN,2026-02-19,-1.2742439093556677,1386
TWST,2026-02-19,-1.2805549786147616,1387
MARA,2026-02-19,-1.2832988586413672,1388
RGLD,2026-02-19,-1.3081354663611096,1389
QS,2026-02-19,-1.3236040986408637,1390
CLF,2026-02-19,-1.3267928279234449,1391
OC,2026-02-19,-1.328543566126139,1392
HIMS,2026-02-19,-1.3372150360722024,1393
RITM,2026-02-19,-1.338489686549989,1394
RYAN,2026-02-19,-1.3604045784918268,1395
BEPC,2026-02-19,-1.3669129852578716,1396
BEAM,2026-02-19,-1.3771999296146251,1397
RXO,2026-02-19,-1.3774379190944914,1398
CAR,2026-02-19,-1.3834275641096243,1399
ZBRA,2026-02-19,-1.4075582153739004,1400
RUM,2026-02-19,-1.4125107208786585,1401
BRBR,2026-02-19,-1.4580186308530558,1402
CSGP,2026-02-19,-1.4679170307324896,1403
CMPO,2026-02-19,-1.4899973781743228,1404
GPGI,2026-02-19,-1.5535105838735923,1405
VG,2026-02-19,-1.5590940874838752,1406
TTD,2026-02-19,-1.5615691484349263,1407
MPC,2026-02-19,-1.5679406802910365,1408
PCVX,2026-02-19,-1.571510211215119,1409
JOBY,2026-02-19,-1.6085293036689987,1410
VKTX,2026-02-19,-1.654000699067982,1411
RBLX,2026-02-19,-1.663659480700422,1412
DYN,2026-02-19,-1.7077801382397484,1413
FISV,2026-02-19,-1.7142339218956415,1414
IVZ,2026-02-19,-1.7248259661915284,1415
SLNO,2026-02-19,-1.742124008919182,1416
KR,2026-02-19,-1.7596827896958906,1417
WULF,2026-02-19,-1.7671248708149712,1418
SFM,2026-02-19,-1.867156143352932,1419
OSCR,2026-02-19,-1.88331113143566,1420
CORT,2026-02-19,-1.9083479012288085,1421
UPST,2026-02-19,-1.914504988294481,1422
DNLI,2026-02-19,-1.9634459850111323,1423
SEZL,2026-02-19,-1.966323722836533,1424
BANF,2026-02-19,-1.9683056082310455,1425
KMPR,2026-02-19,-1.97071486405434,1426
IONQ,2026-02-19,-2.0038664107274617,1427
VVV,2026-02-19,-2.0524093230298557,1428
TFX,2026-02-19,-2.061071129444667,1429
AVTR,2026-02-19,-2.111897936914479,1430
SMMT,2026-02-19,-2.127674235312846,1431
SMG,2026-02-19,-2.35086674041455,1432
ACHR,2026-02-19,-2.4651289593927173,1433
PII,2026-02-19,-2.465323425988021,1434
SRPT,2026-02-19,-2.508049688420673,1435
NOG,2026-02-19,-2.5462332785295936,1436
CAG,2026-02-19,-2.5485036261381047,1437
WD,2026-02-19,-2.553616054979902,1438
HRB,2026-02-19,-2.59106007019739,1439
WLK,2026-02-19,-2.657976183382387,1440
MIDD,2026-02-19,-2.7466167176346734,1441
RDW,2026-02-19,-2.90031682673524,1442
RARE,2026-02-19,-2.915141041768829,1443
VNOM,2026-02-19,-3.246182144594936,1444
BBUC,2026-02-19,-3.337208627815039,1445
ARE,2026-02-19,-3.560653322041399,1446
DOW,2026-02-19,-3.6196134404945353,1447
SMR,2026-02-19,-3.9508217415378057,1448
FLR,2026-02-19,-4.20211264205207,1449
IP,2026-02-19,-4.248421229154547,1450
USAR,2026-02-19,-4.27617501132256,1451
LCID,2026-02-19,-4.350469708844372,1452
XRAY,2026-02-19,-4.598234955314742,1453
UAA,2026-02-19,-4.631747333575635,1454
UA,2026-02-19,-4.634141778441342,1455
EOSE,2026-02-19,-5.116430887751032,1456
LBRDA,2026-02-19,-5.14682585184742,1457
CNXC,2026-02-19,-5.271265532569602,1458
GT,2026-02-19,-5.461927456581366,1459
BMNR,2026-02-19,-5.474017183314112,1460
CE,2026-02-19,-5.551200748841311,1461
UWMC,2026-02-19,-5.611852069549828,1462
ALMS,2026-02-19,-5.645236633767422,1463
TAP,2026-02-19,-5.650736918698185,1464
COHR,2026-02-19,-5.667691606970514,1465
BHF,2026-02-19,-5.817528123050059,1466
SATS,2026-02-19,-6.191419635357478,1467
