symbol,date,signal,score,rank,decile
C,2026-02-17,-0.034417079261281,-0.034417079261281,822,D6
TFC,2026-02-17,-0.0364176669589651,-0.0364176669589651,823,D6
AM,2026-02-17,-0.0376041484170676,-0.0376041484170676,824,D6
BALL,2026-02-17,-0.0382725391739055,-0.0382725391739055,825,D6
FBP,2026-02-17,-0.0382826775295508,-0.0382826775295508,826,D6
SFD,2026-02-17,-0.038512005085772,-0.038512005085772,827,D6
VTR,2026-02-17,-0.040118495724535,-0.040118495724535,828,D6
ALNY,2026-02-17,-0.0436036427005952,-0.0436036427005952,829,D6
RRX,2026-02-17,-0.0447074455966353,-0.0447074455966353,830,D6
META,2026-02-17,-0.0450978497188536,-0.0450978497188536,831,D6
PRVA,2026-02-17,-0.0461079007893379,-0.0461079007893379,832,D6
NTRA,2026-02-17,-0.0472763280464153,-0.0472763280464153,833,D6
CELH,2026-02-17,-0.0475011905957787,-0.0475011905957787,834,D6
LW,2026-02-17,-0.0496417682486994,-0.0496417682486994,835,D6
XEL,2026-02-17,-0.0509603000977027,-0.0509603000977027,836,D6
BFH,2026-02-17,-0.0523237068546483,-0.0523237068546483,837,D6
JBL,2026-02-17,-0.052398377820764,-0.052398377820764,838,D6
GBTG,2026-02-17,-0.0529510524527238,-0.0529510524527238,839,D6
AEP,2026-02-17,-0.0531269677536617,-0.0531269677536617,840,D6
PAY,2026-02-17,-0.0534531371685451,-0.0534531371685451,841,D6
HAYW,2026-02-17,-0.0549787388306815,-0.0549787388306815,842,D6
ADMA,2026-02-17,-0.0564381638094084,-0.0564381638094084,843,D6
HLT,2026-02-17,-0.0573406440324172,-0.0573406440324172,844,D6
WELL,2026-02-17,-0.0578913856892999,-0.0578913856892999,845,D6
FCPT,2026-02-17,-0.0596530250337658,-0.0596530250337658,846,D6
CACC,2026-02-17,-0.0603357810547415,-0.0603357810547415,847,D6
SBRA,2026-02-17,-0.0607630725264489,-0.0607630725264489,848,D6
CNO,2026-02-17,-0.062395764788646,-0.062395764788646,849,D6
ODFL,2026-02-17,-0.0624719685437929,-0.0624719685437929,850,D6
PG,2026-02-17,-0.0636009935089939,-0.0636009935089939,851,D6
WH,2026-02-17,-0.064238502105277,-0.064238502105277,852,D6
BL,2026-02-17,-0.0655312571211282,-0.0655312571211282,853,D6
TKR,2026-02-17,-0.0661330807491958,-0.0661330807491958,854,D6
CSL,2026-02-17,-0.0662357203863193,-0.0662357203863193,855,D6
ONB,2026-02-17,-0.0663548007140668,-0.0663548007140668,856,D6
DOC,2026-02-17,-0.0673372345992473,-0.0673372345992473,857,D6
NRG,2026-02-17,-0.0673966814481709,-0.0673966814481709,858,D6
FR,2026-02-17,-0.0682523569184916,-0.0682523569184916,859,D6
EXPO,2026-02-17,-0.0689055918595898,-0.0689055918595898,860,D6
AGYS,2026-02-17,-0.0697627983243197,-0.0697627983243197,861,D6
EXR,2026-02-17,-0.0699399897352346,-0.0699399897352346,862,D6
J,2026-02-17,-0.0710503275727089,-0.0710503275727089,863,D6
GNRC,2026-02-17,-0.0723386749701449,-0.0723386749701449,864,D6
ENTG,2026-02-17,-0.0737354524593678,-0.0737354524593678,865,D6
UBER,2026-02-17,-0.0737406591623834,-0.0737406591623834,866,D6
AKR,2026-02-17,-0.0749364130167499,-0.0749364130167499,867,D6
RJF,2026-02-17,-0.075527514878082,-0.075527514878082,868,D6
AX,2026-02-17,-0.0770124957558218,-0.0770124957558218,869,D6
MTH,2026-02-17,-0.0778448919386466,-0.0778448919386466,870,D6
TMUS,2026-02-17,-0.0791412447983224,-0.0791412447983224,871,D6
WAFD,2026-02-17,-0.0799395659609486,-0.0799395659609486,872,D6
TDS,2026-02-17,-0.0801281348145976,-0.0801281348145976,873,D6
CVNA,2026-02-17,-0.0804582312648947,-0.0804582312648947,874,D6
NNI,2026-02-17,-0.0804718333801304,-0.0804718333801304,875,D6
BCPC,2026-02-17,-0.0805272091420858,-0.0805272091420858,876,D6
HCC,2026-02-17,-0.0805732857994549,-0.0805732857994549,877,D6
APG,2026-02-17,-0.0820991475261594,-0.0820991475261594,878,D6
OKE,2026-02-17,-0.0834344154500861,-0.0834344154500861,879,D6
O,2026-02-17,-0.0861969874071969,-0.0861969874071969,880,D6
VLO,2026-02-17,-0.0883649354265157,-0.0883649354265157,881,D7
CRDO,2026-02-17,-0.0904234844891156,-0.0904234844891156,882,D7
GKOS,2026-02-17,-0.0904521855352639,-0.0904521855352639,883,D7
MET,2026-02-17,-0.090548432825427,-0.090548432825427,884,D7
KBR,2026-02-17,-0.0926390557094037,-0.0926390557094037,885,D7
CTRA,2026-02-17,-0.0937184427206253,-0.0937184427206253,886,D7
GWW,2026-02-17,-0.0939576017562994,-0.0939576017562994,887,D7
OPCH,2026-02-17,-0.0962705132452582,-0.0962705132452582,888,D7
FELE,2026-02-17,-0.0965515453186848,-0.0965515453186848,889,D7
PATK,2026-02-17,-0.0979454080255989,-0.0979454080255989,890,D7
FTV,2026-02-17,-0.1019082169908313,-0.1019082169908313,891,D7
CUBE,2026-02-17,-0.1054895007424249,-0.1054895007424249,892,D7
PANW,2026-02-17,-0.1061847017142382,-0.1061847017142382,893,D7
BROS,2026-02-17,-0.1084024726127272,-0.1084024726127272,894,D7
IVT,2026-02-17,-0.1090495489428213,-0.1090495489428213,895,D7
XYL,2026-02-17,-0.1130432555604645,-0.1130432555604645,896,D7
CGNX,2026-02-17,-0.1136236785510408,-0.1136236785510408,897,D7
AYI,2026-02-17,-0.114250626829,-0.114250626829,898,D7
ABG,2026-02-17,-0.1148515010533291,-0.1148515010533291,899,D7
PCOR,2026-02-17,-0.1159408020366855,-0.1159408020366855,900,D7
HUBB,2026-02-17,-0.1162524379740378,-0.1162524379740378,901,D7
DLB,2026-02-17,-0.1165287685733826,-0.1165287685733826,902,D7
ADI,2026-02-17,-0.116680640322767,-0.116680640322767,903,D7
WHD,2026-02-17,-0.1180113114749083,-0.1180113114749083,904,D7
ATO,2026-02-17,-0.1204845044353389,-0.1204845044353389,905,D7
ONC,2026-02-17,-0.1221094988714251,-0.1221094988714251,906,D7
OKLO,2026-02-17,-0.1236580832467465,-0.1236580832467465,907,D7
GXO,2026-02-17,-0.1237691152832538,-0.1237691152832538,908,D7
PTC,2026-02-17,-0.1328860509866341,-0.1328860509866341,909,D7
NWE,2026-02-17,-0.1349273956330381,-0.1349273956330381,910,D7
BX,2026-02-17,-0.1350115935313797,-0.1350115935313797,911,D7
HD,2026-02-17,-0.1367248362883905,-0.1367248362883905,912,D7
ORLY,2026-02-17,-0.1381748016781635,-0.1381748016781635,913,D7
SHW,2026-02-17,-0.1385421647098816,-0.1385421647098816,914,D7
MSM,2026-02-17,-0.1398175518233865,-0.1398175518233865,915,D7
CRC,2026-02-17,-0.1405225477125874,-0.1405225477125874,916,D7
PODD,2026-02-17,-0.142265959960554,-0.142265959960554,917,D7
SARO,2026-02-17,-0.1446911802300534,-0.1446911802300534,918,D7
A,2026-02-17,-0.1454133176098765,-0.1454133176098765,919,D7
KIM,2026-02-17,-0.14629203834728,-0.14629203834728,920,D7
PAG,2026-02-17,-0.1491993950526825,-0.1491993950526825,921,D7
AIG,2026-02-17,-0.1496010433391947,-0.1496010433391947,922,D7
KDP,2026-02-17,-0.1503197360419435,-0.1503197360419435,923,D7
ADSK,2026-02-17,-0.1511032445830092,-0.1511032445830092,924,D7
MHO,2026-02-17,-0.1521685291139784,-0.1521685291139784,925,D7
EMR,2026-02-17,-0.1529430458225418,-0.1529430458225418,926,D7
SNPS,2026-02-17,-0.1541711559615883,-0.1541711559615883,927,D7
SUI,2026-02-17,-0.1548269647664504,-0.1548269647664504,928,D7
CUK,2026-02-17,-0.1551092393355228,-0.1551092393355228,929,D7
AJG,2026-02-17,-0.1555529047899369,-0.1555529047899369,930,D7
GTES,2026-02-17,-0.157204961887967,-0.157204961887967,931,D7
VRTX,2026-02-17,-0.1573414260272198,-0.1573414260272198,932,D7
GATX,2026-02-17,-0.1574979933075872,-0.1574979933075872,933,D7
VIAV,2026-02-17,-0.1578801439729861,-0.1578801439729861,934,D7
EXC,2026-02-17,-0.160935075524897,-0.160935075524897,935,D7
ROST,2026-02-17,-0.1617362870775219,-0.1617362870775219,936,D7
DPZ,2026-02-17,-0.1626409242136446,-0.1626409242136446,937,D7
MANH,2026-02-17,-0.1629008655496998,-0.1629008655496998,938,D7
NEM,2026-02-17,-0.1647687496764835,-0.1647687496764835,939,D7
IRT,2026-02-17,-0.1647789576931348,-0.1647789576931348,940,D7
BTU,2026-02-17,-0.1669747073327136,-0.1669747073327136,941,D7
MGRC,2026-02-17,-0.1672988078756017,-0.1672988078756017,942,D7
OXY,2026-02-17,-0.1682397888483148,-0.1682397888483148,943,D7
IPAR,2026-02-17,-0.1696207863185067,-0.1696207863185067,944,D7
NET,2026-02-17,-0.1718361191815032,-0.1718361191815032,945,D7
CSW,2026-02-17,-0.1724184183744359,-0.1724184183744359,946,D7
IDA,2026-02-17,-0.1737494889692712,-0.1737494889692712,947,D7
LYV,2026-02-17,-0.1738380086829554,-0.1738380086829554,948,D7
GGG,2026-02-17,-0.1738476554974758,-0.1738476554974758,949,D7
REG,2026-02-17,-0.1744048492316421,-0.1744048492316421,950,D7
TRU,2026-02-17,-0.1746817346130689,-0.1746817346130689,951,D7
CXT,2026-02-17,-0.1750738084599966,-0.1750738084599966,952,D7
IRDM,2026-02-17,-0.1769340342398375,-0.1769340342398375,953,D7
CHD,2026-02-17,-0.1781225872934179,-0.1781225872934179,954,D7
QRVO,2026-02-17,-0.1787058636400274,-0.1787058636400274,955,D7
LEN,2026-02-17,-0.1787339327813342,-0.1787339327813342,956,D7
HEI,2026-02-17,-0.1792814104745902,-0.1792814104745902,957,D7
IDXX,2026-02-17,-0.1808624018854603,-0.1808624018854603,958,D7
CHEF,2026-02-17,-0.1809696368806562,-0.1809696368806562,959,D7
PAYO,2026-02-17,-0.1824312833917612,-0.1824312833917612,960,D7
BKE,2026-02-17,-0.1825454588376306,-0.1825454588376306,961,D7
TSN,2026-02-17,-0.1835888564754348,-0.1835888564754348,962,D7
GRBK,2026-02-17,-0.1836486822704487,-0.1836486822704487,963,D7
ENSG,2026-02-17,-0.1843877495176369,-0.1843877495176369,964,D7
ALGN,2026-02-17,-0.1845050010185177,-0.1845050010185177,965,D7
CURB,2026-02-17,-0.185079448655267,-0.185079448655267,966,D7
OVV,2026-02-17,-0.1852997368874282,-0.1852997368874282,967,D7
BIIB,2026-02-17,-0.1856561844475187,-0.1856561844475187,968,D7
DASH,2026-02-17,-0.187289248292325,-0.187289248292325,969,D7
FRME,2026-02-17,-0.1886153110478716,-0.1886153110478716,970,D7
KMB,2026-02-17,-0.1895595175056083,-0.1895595175056083,971,D7
NBIX,2026-02-17,-0.1896440441824001,-0.1896440441824001,972,D7
CRWD,2026-02-17,-0.1899302482142265,-0.1899302482142265,973,D7
SYK,2026-02-17,-0.1911043557021899,-0.1911043557021899,974,D7
MTD,2026-02-17,-0.1913013866770274,-0.1913013866770274,975,D7
LECO,2026-02-17,-0.1938051679545256,-0.1938051679545256,976,D7
MASI,2026-02-17,-0.1948816266595553,-0.1948816266595553,977,D7
ECL,2026-02-17,-0.1987459679017865,-0.1987459679017865,978,D7
KAI,2026-02-17,-0.198807641083312,-0.198807641083312,979,D7
FCNCA,2026-02-17,-0.1990133824025532,-0.1990133824025532,980,D7
MLM,2026-02-17,-0.2005581985894673,-0.2005581985894673,981,D7
ON,2026-02-17,-0.2019122324441828,-0.2019122324441828,982,D7
KKR,2026-02-17,-0.203663951702019,-0.203663951702019,983,D7
NOV,2026-02-17,-0.2058775613742058,-0.2058775613742058,984,D7
VICI,2026-02-17,-0.2063303013835366,-0.2063303013835366,985,D7
ESE,2026-02-17,-0.2072543107832859,-0.2072543107832859,986,D7
AZO,2026-02-17,-0.2077395667356867,-0.2077395667356867,987,D7
VMC,2026-02-17,-0.2104662792492371,-0.2104662792492371,988,D7
RBA,2026-02-17,-0.2113185806942294,-0.2113185806942294,989,D7
IT,2026-02-17,-0.2114889903410511,-0.2114889903410511,990,D7
EPRT,2026-02-17,-0.2125932711777515,-0.2125932711777515,991,D7
SNEX,2026-02-17,-0.2129244312932955,-0.2129244312932955,992,D7
ZWS,2026-02-17,-0.2148590618820045,-0.2148590618820045,993,D7
RNST,2026-02-17,-0.2150962868214216,-0.2150962868214216,994,D7
KD,2026-02-17,-0.2153874692361906,-0.2153874692361906,995,D7
AMH,2026-02-17,-0.2179029985367943,-0.2179029985367943,996,D7
PKG,2026-02-17,-0.2179779758451352,-0.2179779758451352,997,D7
CNP,2026-02-17,-0.217988565345641,-0.217988565345641,998,D7
ADC,2026-02-17,-0.2197238993683569,-0.2197238993683569,999,D7
CRVL,2026-02-17,-0.2206830670817098,-0.2206830670817098,1000,D7
ESS,2026-02-17,-0.2224017785504182,-0.2224017785504182,1001,D7
ZG,2026-02-17,-0.2227764043448212,-0.2227764043448212,1002,D7
EOG,2026-02-17,-0.2234685184766266,-0.2234685184766266,1003,D7
RHP,2026-02-17,-0.2240436412380153,-0.2240436412380153,1004,D7
POOL,2026-02-17,-0.2247789069854613,-0.2247789069854613,1005,D7
NWS,2026-02-17,-0.2257636822291009,-0.2257636822291009,1006,D7
DXCM,2026-02-17,-0.2273387981130786,-0.2273387981130786,1007,D7
CMS,2026-02-17,-0.2291504247809625,-0.2291504247809625,1008,D7
HOMB,2026-02-17,-0.2316112383266197,-0.2316112383266197,1009,D7
SNOW,2026-02-17,-0.2318745604210677,-0.2318745604210677,1010,D7
DHI,2026-02-17,-0.2330961994850485,-0.2330961994850485,1011,D7
TDY,2026-02-17,-0.2335079467645303,-0.2335079467645303,1012,D7
CDW,2026-02-17,-0.2362224376629956,-0.2362224376629956,1013,D7
ES,2026-02-17,-0.2367447043928615,-0.2367447043928615,1014,D7
INVH,2026-02-17,-0.2378941182594127,-0.2378941182594127,1015,D7
NWSA,2026-02-17,-0.2389975150772621,-0.2389975150772621,1016,D7
PM,2026-02-17,-0.2408961674601244,-0.2408961674601244,1017,D7
IR,2026-02-17,-0.240903408105585,-0.240903408105585,1018,D7
ARCC,2026-02-17,-0.2425819955883673,-0.2425819955883673,1019,D7
SNA,2026-02-17,-0.2452305927623016,-0.2452305927623016,1020,D7
APPF,2026-02-17,-0.2453521811244185,-0.2453521811244185,1021,D7
SOFI,2026-02-17,-0.2461748803010794,-0.2461748803010794,1022,D7
NCLH,2026-02-17,-0.2474649668402529,-0.2474649668402529,1023,D7
CART,2026-02-17,-0.2487513195136529,-0.2487513195136529,1024,D7
BBY,2026-02-17,-0.2494682370893242,-0.2494682370893242,1025,D7
RVTY,2026-02-17,-0.2510024750559445,-0.2510024750559445,1026,D7
D,2026-02-17,-0.2511735305545251,-0.2511735305545251,1027,D7
GFS,2026-02-17,-0.2530620850025322,-0.2530620850025322,1028,D8
NEU,2026-02-17,-0.2533108255132463,-0.2533108255132463,1029,D8
TBBK,2026-02-17,-0.2567088106517414,-0.2567088106517414,1030,D8
IBOC,2026-02-17,-0.258043788626916,-0.258043788626916,1031,D8
AMR,2026-02-17,-0.2611713666107714,-0.2611713666107714,1032,D8
COR,2026-02-17,-0.2625469066160937,-0.2625469066160937,1033,D8
DIS,2026-02-17,-0.2634441712651003,-0.2634441712651003,1034,D8
OS,2026-02-17,-0.2652608130064551,-0.2652608130064551,1035,D8
MHK,2026-02-17,-0.2680251321139596,-0.2680251321139596,1036,D8
PI,2026-02-17,-0.2710261915728404,-0.2710261915728404,1037,D8
RS,2026-02-17,-0.2715034203408849,-0.2715034203408849,1038,D8
HBAN,2026-02-17,-0.2719023180919653,-0.2719023180919653,1039,D8
NI,2026-02-17,-0.2763778003531015,-0.2763778003531015,1040,D8
WTRG,2026-02-17,-0.2775840330012301,-0.2775840330012301,1041,D8
MGY,2026-02-17,-0.2776667803772361,-0.2776667803772361,1042,D8
ELF,2026-02-17,-0.278239392676789,-0.278239392676789,1043,D8
MAA,2026-02-17,-0.2782765600171089,-0.2782765600171089,1044,D8
REXR,2026-02-17,-0.2799042216078823,-0.2799042216078823,1045,D8
DGX,2026-02-17,-0.2819218298133168,-0.2819218298133168,1046,D8
BAX,2026-02-17,-0.2819564439552333,-0.2819564439552333,1047,D8
DHR,2026-02-17,-0.2827271192933312,-0.2827271192933312,1048,D8
WMB,2026-02-17,-0.2829342556302367,-0.2829342556302367,1049,D8
FIS,2026-02-17,-0.2834311464071404,-0.2834311464071404,1050,D8
MSA,2026-02-17,-0.2837886986832015,-0.2837886986832015,1051,D8
RGTI,2026-02-17,-0.285557813953444,-0.285557813953444,1052,D8
PB,2026-02-17,-0.2856992176348512,-0.2856992176348512,1053,D8
LPLA,2026-02-17,-0.285814012624236,-0.285814012624236,1054,D8
PBH,2026-02-17,-0.2858633616864106,-0.2858633616864106,1055,D8
COP,2026-02-17,-0.2888580139008747,-0.2888580139008747,1056,D8
EXE,2026-02-17,-0.2903703377779806,-0.2903703377779806,1057,D8
LII,2026-02-17,-0.2921542132978101,-0.2921542132978101,1058,D8
Z,2026-02-17,-0.2924672556868996,-0.2924672556868996,1059,D8
CL,2026-02-17,-0.2927249989548372,-0.2927249989548372,1060,D8
WRB,2026-02-17,-0.2928784667622718,-0.2928784667622718,1061,D8
GRAL,2026-02-17,-0.3029862431766776,-0.3029862431766776,1062,D8
AAPL,2026-02-17,-0.3084616350035621,-0.3084616350035621,1063,D8
NVR,2026-02-17,-0.3094106894639423,-0.3094106894639423,1064,D8
WM,2026-02-17,-0.3103891996086366,-0.3103891996086366,1065,D8
RBC,2026-02-17,-0.3131390824994275,-0.3131390824994275,1066,D8
AWK,2026-02-17,-0.3131588713888497,-0.3131588713888497,1067,D8
VOYA,2026-02-17,-0.3132210848746125,-0.3132210848746125,1068,D8
JPM,2026-02-17,-0.314355144090473,-0.314355144090473,1069,D8
SAIL,2026-02-17,-0.3152975547541927,-0.3152975547541927,1070,D8
IOT,2026-02-17,-0.3166934220870881,-0.3166934220870881,1071,D8
DOCU,2026-02-17,-0.3176600451736728,-0.3176600451736728,1072,D8
KVUE,2026-02-17,-0.3179910439359829,-0.3179910439359829,1073,D8
ASTS,2026-02-17,-0.3182362318544696,-0.3182362318544696,1074,D8
SNAP,2026-02-17,-0.3186085224291674,-0.3186085224291674,1075,D8
WDAY,2026-02-17,-0.3203533345675486,-0.3203533345675486,1076,D8
TEM,2026-02-17,-0.3245495635673049,-0.3245495635673049,1077,D8
UE,2026-02-17,-0.3249763269832416,-0.3249763269832416,1078,D8
KRG,2026-02-17,-0.3287210781753547,-0.3287210781753547,1079,D8
BSX,2026-02-17,-0.3294685869995933,-0.3294685869995933,1080,D8
PWR,2026-02-17,-0.3297246860678339,-0.3297246860678339,1081,D8
INTA,2026-02-17,-0.3297506129796428,-0.3297506129796428,1082,D8
TPL,2026-02-17,-0.3318335078027855,-0.3318335078027855,1083,D8
BKD,2026-02-17,-0.3320279965216028,-0.3320279965216028,1084,D8
BRKR,2026-02-17,-0.332437206784279,-0.332437206784279,1085,D8
CTVA,2026-02-17,-0.3337376408574348,-0.3337376408574348,1086,D8
FLO,2026-02-17,-0.3341328478457601,-0.3341328478457601,1087,D8
LPX,2026-02-17,-0.3370259547892502,-0.3370259547892502,1088,D8
APD,2026-02-17,-0.3371452477711854,-0.3371452477711854,1089,D8
CCL,2026-02-17,-0.3386823864598849,-0.3386823864598849,1090,D8
CARG,2026-02-17,-0.3400631184835161,-0.3400631184835161,1091,D8
H,2026-02-17,-0.3410784789785372,-0.3410784789785372,1092,D8
OTIS,2026-02-17,-0.3420670843277561,-0.3420670843277561,1093,D8
OLN,2026-02-17,-0.3436252234519499,-0.3436252234519499,1094,D8
ADP,2026-02-17,-0.3488458557251407,-0.3488458557251407,1095,D8
PSN,2026-02-17,-0.3503504988295597,-0.3503504988295597,1096,D8
PEG,2026-02-17,-0.3506479553278038,-0.3506479553278038,1097,D8
SYNA,2026-02-17,-0.3535453957624969,-0.3535453957624969,1098,D8
CORZ,2026-02-17,-0.3551278900001432,-0.3551278900001432,1099,D8
RRC,2026-02-17,-0.3564977674523187,-0.3564977674523187,1100,D8
DIOD,2026-02-17,-0.3568303996090826,-0.3568303996090826,1101,D8
CNK,2026-02-17,-0.3590655210732816,-0.3590655210732816,1102,D8
ABBV,2026-02-17,-0.3604416605227961,-0.3604416605227961,1103,D8
CPRT,2026-02-17,-0.3655773391208618,-0.3655773391208618,1104,D8
SPY,2026-02-17,-0.3676777180685114,-0.3676777180685114,1105,D8
ENPH,2026-02-17,-0.3685102697715101,-0.3685102697715101,1106,D8
SFBS,2026-02-17,-0.370211927126332,-0.370211927126332,1107,D8
AROC,2026-02-17,-0.3712738026537045,-0.3712738026537045,1108,D8
LIF,2026-02-17,-0.3713189949740008,-0.3713189949740008,1109,D8
FAST,2026-02-17,-0.3728783328733899,-0.3728783328733899,1110,D8
AMGN,2026-02-17,-0.3753910758240408,-0.3753910758240408,1111,D8
CVBF,2026-02-17,-0.3775133963071206,-0.3775133963071206,1112,D8
OGS,2026-02-17,-0.3794943622760329,-0.3794943622760329,1113,D8
MORN,2026-02-17,-0.3811620796314748,-0.3811620796314748,1114,D8
RYTM,2026-02-17,-0.382168938061933,-0.382168938061933,1115,D8
CCI,2026-02-17,-0.3824271491230813,-0.3824271491230813,1116,D8
FND,2026-02-17,-0.3848276790123111,-0.3848276790123111,1117,D8
GPK,2026-02-17,-0.3850293354942711,-0.3850293354942711,1118,D8
AXP,2026-02-17,-0.3875799052408785,-0.3875799052408785,1119,D8
ABNB,2026-02-17,-0.3887030624975216,-0.3887030624975216,1120,D8
ARES,2026-02-17,-0.3903812055789447,-0.3903812055789447,1121,D8
AMZN,2026-02-17,-0.3939917893688804,-0.3939917893688804,1122,D8
DRVN,2026-02-17,-0.3941539134159288,-0.3941539134159288,1123,D8
VSH,2026-02-17,-0.3979458753742812,-0.3979458753742812,1124,D8
BOOT,2026-02-17,-0.399963596747411,-0.399963596747411,1125,D8
WSO,2026-02-17,-0.4027535584047642,-0.4027535584047642,1126,D8
DDOG,2026-02-17,-0.4031052759483047,-0.4031052759483047,1127,D8
TPH,2026-02-17,-0.4042369408245924,-0.4042369408245924,1128,D8
BK,2026-02-17,-0.4060063076988539,-0.4060063076988539,1129,D8
FSS,2026-02-17,-0.4066431593669569,-0.4066431593669569,1130,D8
WING,2026-02-17,-0.4077122576115404,-0.4077122576115404,1131,D8
CBRE,2026-02-17,-0.4097630182938672,-0.4097630182938672,1132,D8
TDG,2026-02-17,-0.4103103897658728,-0.4103103897658728,1133,D8
BOX,2026-02-17,-0.4106719628625805,-0.4106719628625805,1134,D8
IRM,2026-02-17,-0.4112560439095784,-0.4112560439095784,1135,D8
CPK,2026-02-17,-0.4128776411254609,-0.4128776411254609,1136,D8
NOVT,2026-02-17,-0.413193657021588,-0.413193657021588,1137,D8
SO,2026-02-17,-0.4141637690316158,-0.4141637690316158,1138,D8
BCC,2026-02-17,-0.4142491085715709,-0.4142491085715709,1139,D8
EFX,2026-02-17,-0.4142534647776543,-0.4142534647776543,1140,D8
SXT,2026-02-17,-0.4161304766365035,-0.4161304766365035,1141,D8
UI,2026-02-17,-0.4162945741216486,-0.4162945741216486,1142,D8
TREX,2026-02-17,-0.4196487431600463,-0.4196487431600463,1143,D8
FWONA,2026-02-17,-0.4234210505784621,-0.4234210505784621,1144,D8
GME,2026-02-17,-0.4235901117037595,-0.4235901117037595,1145,D8
SBAC,2026-02-17,-0.4250055096982279,-0.4250055096982279,1146,D8
WAY,2026-02-17,-0.4263369818578901,-0.4263369818578901,1147,D8
SBCF,2026-02-17,-0.4276762817787084,-0.4276762817787084,1148,D8
RUN,2026-02-17,-0.4284473284525986,-0.4284473284525986,1149,D8
OWL,2026-02-17,-0.4286975539146628,-0.4286975539146628,1150,D8
PCTY,2026-02-17,-0.4294553655549073,-0.4294553655549073,1151,D8
CRBG,2026-02-17,-0.4321684496362219,-0.4321684496362219,1152,D8
PINS,2026-02-17,-0.4324975806817541,-0.4324975806817541,1153,D8
HWKN,2026-02-17,-0.4333759048343545,-0.4333759048343545,1154,D8
THO,2026-02-17,-0.4336073216294865,-0.4336073216294865,1155,D8
HPE,2026-02-17,-0.4349609335892098,-0.4349609335892098,1156,D8
TYL,2026-02-17,-0.4360234931967913,-0.4360234931967913,1157,D8
MAC,2026-02-17,-0.4465551253842357,-0.4465551253842357,1158,D8
HQY,2026-02-17,-0.448830686853777,-0.448830686853777,1159,D8
CAVA,2026-02-17,-0.4495999191224872,-0.4495999191224872,1160,D8
DKS,2026-02-17,-0.4498807140649087,-0.4498807140649087,1161,D8
IFF,2026-02-17,-0.4617051525175198,-0.4617051525175198,1162,D8
AVA,2026-02-17,-0.4632999929684047,-0.4632999929684047,1163,D8
FTNT,2026-02-17,-0.463335651282439,-0.463335651282439,1164,D8
ACM,2026-02-17,-0.467631448044999,-0.467631448044999,1165,D8
GTLS,2026-02-17,-0.46822649044787,-0.46822649044787,1166,D8
TTEK,2026-02-17,-0.4703927904336141,-0.4703927904336141,1167,D8
RDNT,2026-02-17,-0.4711054661689814,-0.4711054661689814,1168,D8
BJ,2026-02-17,-0.4730818430652209,-0.4730818430652209,1169,D8
KNTK,2026-02-17,-0.4736096383070224,-0.4736096383070224,1170,D8
MPW,2026-02-17,-0.4763458009022961,-0.4763458009022961,1171,D8
MSFT,2026-02-17,-0.4779935204112557,-0.4779935204112557,1172,D8
WDFC,2026-02-17,-0.4797772409874812,-0.4797772409874812,1173,D8
IAC,2026-02-17,-0.4809144447392987,-0.4809144447392987,1174,D9
XPO,2026-02-17,-0.4835634921262374,-0.4835634921262374,1175,D9
RHI,2026-02-17,-0.4836882229640812,-0.4836882229640812,1176,D9
PPL,2026-02-17,-0.4839571018853688,-0.4839571018853688,1177,D9
TRN,2026-02-17,-0.48421837668941,-0.48421837668941,1178,D9
TSCO,2026-02-17,-0.4869565612600715,-0.4869565612600715,1179,D9
COST,2026-02-17,-0.4887885140864569,-0.4887885140864569,1180,D9
GPI,2026-02-17,-0.4892909047514713,-0.4892909047514713,1181,D9
ITGR,2026-02-17,-0.4897497613862002,-0.4897497613862002,1182,D9
FRSH,2026-02-17,-0.489818769634837,-0.489818769634837,1183,D9
PNFP,2026-02-17,-0.4906810948385215,-0.4906810948385215,1184,D9
HLI,2026-02-17,-0.491867567672719,-0.491867567672719,1185,D9
ORCL,2026-02-17,-0.4921303573090552,-0.4921303573090552,1186,D9
USAC,2026-02-17,-0.4921909516284593,-0.4921909516284593,1187,D9
RELY,2026-02-17,-0.4955008277023804,-0.4955008277023804,1188,D9
DTE,2026-02-17,-0.500895721549826,-0.500895721549826,1189,D9
CALM,2026-02-17,-0.5048507732131448,-0.5048507732131448,1190,D9
FBNC,2026-02-17,-0.5055163412517618,-0.5055163412517618,1191,D9
MP,2026-02-17,-0.5064640086922507,-0.5064640086922507,1192,D9
PRK,2026-02-17,-0.5091814079052578,-0.5091814079052578,1193,D9
NKE,2026-02-17,-0.5092526053284573,-0.5092526053284573,1194,D9
FDS,2026-02-17,-0.5127462869796341,-0.5127462869796341,1195,D9
GBCI,2026-02-17,-0.516129496436414,-0.516129496436414,1196,D9
HR,2026-02-17,-0.5183239223956773,-0.5183239223956773,1197,D9
CRNX,2026-02-17,-0.5197469012780853,-0.5197469012780853,1198,D9
CCC,2026-02-17,-0.5209544718531566,-0.5209544718531566,1199,D9
TTWO,2026-02-17,-0.5211229233515374,-0.5211229233515374,1200,D9
BR,2026-02-17,-0.5223931014183462,-0.5223931014183462,1201,D9
AMT,2026-02-17,-0.5238101870716048,-0.5238101870716048,1202,D9
FOUR,2026-02-17,-0.5261845235117053,-0.5261845235117053,1203,D9
LTH,2026-02-17,-0.5289055523436089,-0.5289055523436089,1204,D9
